,date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type,assortment_1,assortment_2,assortment_3,assortment_4,assortment_5,assortment_6,assortment_7,assortment_8,assortment_9,assortment_10,unit_sales_lag1,d1,ln_unit_sales_lag1,work,weekend,holiday,Sun,Mon,Tue,Wed,Thu,Fri,Sat
814,2014-04-14,129635.0,8.0,0,0,14,1,0.37770810928344084,0.6518725915286293,Work,0,0,0,0,0,0,0,0,1,0,5.0,0,1.6094379124341003,1,0,0,1,0,0,0,0,0,0
815,2014-04-15,129635.0,15.0,0,1,0,0,0.35417070024512415,0.4580339494406943,Work,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,1,0,0,0,1,0,0,0,0,0
816,2014-04-16,129635.0,23.0,0,2,1,14,0.3548431976462183,0.7307604109830216,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,1,0,0,0,0
817,2014-04-17,129635.0,9.0,0,3,2,13,0.3965380365140945,0.4354945724537251,Work,0,0,0,0,0,0,0,0,1,0,23.0,0,3.1354942159291497,1,0,0,0,0,0,1,0,0,0
818,2014-04-18,129635.0,7.0,0,4,3,12,0.39687428521464163,-2.4427838687822407,Holiday,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,0,0,1,0,0,0,0,1,0,0
819,2014-04-19,129635.0,17.0,0,5,4,11,0.3972105339151897,-1.2459429507741768,Weekend,0,0,0,0,0,0,0,0,1,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,1,0
820,2014-04-20,129635.0,8.0,0,6,5,10,0.3975467826157367,-2.6524000747610543,Weekend,0,0,0,0,0,0,0,0,1,0,17.0,0,2.833213344056216,0,1,0,0,0,0,0,0,0,1
821,2014-04-21,129635.0,16.0,0,0,6,9,0.39788303131628383,0.41746307086414974,Work,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,1,0,0,1,0,0,0,0,0,0
822,2014-04-22,129635.0,15.0,0,1,7,8,0.21899872262507447,0.21911655337882083,Work,0,0,0,0,0,0,0,0,1,0,16.0,0,2.772588722239781,1,0,0,0,1,0,0,0,0,0
823,2014-04-23,129635.0,11.0,0,2,8,7,0.20420377980098955,0.7758391649569599,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,1,0,0,0,0
824,2014-04-24,129635.0,15.0,0,3,9,6,0.25329609008090825,0.44225638554981583,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,0,0,0,1,0,0,0
825,2014-04-25,129635.0,10.0,0,4,10,5,0.16250894093311333,0.606793837554691,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,0,0,1,0,0
826,2014-04-26,129635.0,13.0,0,5,11,4,0.16878558334333027,-0.8041711618295806,Weekend,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,0,1,0,0,0,0,0,0,1,0
827,2014-04-27,129635.0,4.0,0,6,12,3,0.17506222575354913,-2.4472917441796347,Weekend,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,1,0,0,0,0,0,0,0,1
828,2014-04-28,129635.0,10.0,0,0,13,2,0.18133886816376704,0.43098669705633125,Work,0,0,0,0,0,0,0,0,1,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
829,2014-04-29,129635.0,12.0,0,1,14,1,0.21025625641084272,0.37238431689021134,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,0,1,0,0,0,0,0
830,2014-04-30,129635.0,20.0,0,2,0,0,0.11005414364772097,0.8998057383852904,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,1,0,0,0,0
831,2014-05-01,129635.0,4.0,0,3,1,14,0.0844992424061199,-2.4517996195770286,Holiday,0,0,0,0,0,0,0,0,1,0,20.0,0,2.995732273553991,0,0,1,0,0,0,1,0,0,0
832,2014-05-02,129635.0,12.0,0,4,2,13,0.1113991384499112,0.4828272641263604,Work,0,0,0,0,0,0,0,0,1,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,0
833,2014-05-03,129635.0,13.0,0,5,3,12,0.10355333543713738,-0.596808893549464,Weekend,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,0,1,0,0,0,0,0,0,1,0
834,2014-05-04,129635.0,8.0,0,6,4,11,0.09570753242436453,-2.519417750537936,Weekend,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,1,0,0,0,0,0,0,0,1
835,2014-05-05,129635.0,10.0,0,0,5,10,0.08786172941159358,-0.2947812419240768,Work,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,1,0,0,1,0,0,0,0,0,0
836,2014-05-06,129635.0,14.0,0,1,6,9,0.09256921121925749,0.5820005228690248,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,0,1,0,0,0,0,0
837,2014-05-07,129635.0,17.0,0,2,7,8,0.1766313863561041,0.7239985978869308,Work,0,0,0,0,0,0,0,0,1,0,14.0,0,2.6390573296152584,1,0,0,0,0,1,0,0,0,0
838,2014-05-08,129635.0,6.0,0,3,8,7,0.14031652669698594,0.3070201236280007,Work,0,0,0,0,0,0,0,0,1,0,17.0,0,2.833213344056216,1,0,0,0,0,0,1,0,0,0
839,2014-05-09,129635.0,13.0,0,4,9,6,0.1268665786750903,0.9178372399748659,Work,0,0,0,0,0,0,0,0,1,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
840,2014-05-10,129635.0,21.0,0,5,10,5,0.1396440292958918,-0.3398599958980152,Holiday,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,0,1,0,0,0,0,0,1,0
841,2014-05-11,129635.0,6.0,0,6,11,4,0.1524214799166923,-2.244437351296912,Holiday,0,0,0,0,0,0,0,0,1,0,21.0,0,3.044522437723423,0,0,1,0,0,0,0,0,0,1
842,2014-05-12,129635.0,15.0,0,0,12,3,0.16519893053749285,0.3994315692745744,Work,0,0,0,0,0,0,0,0,1,0,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
843,2014-05-13,129635.0,19.0,0,1,13,2,0.2405186394601077,0.6383489653364478,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,1,0,0,0,0,0
844,2014-05-14,129635.0,23.0,0,2,14,1,0.282213478327983,0.6090477752533879,Work,0,0,0,0,0,0,0,0,1,0,19.0,0,2.9444389791664403,1,0,0,0,0,1,0,0,0,0
845,2014-05-15,129635.0,9.0,0,3,0,0,0.22236120963054815,0.4580339494406943,Work,0,0,0,0,0,0,0,0,1,0,23.0,0,3.1354942159291497,1,0,0,0,0,0,1,0,0,0
846,2014-05-16,129635.0,16.0,0,4,1,15,0.2606935614929507,0.46479576253678506,Work,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,1,0,0,0,0,0,0,1,0,0
847,2014-05-17,129635.0,8.0,0,5,2,14,0.2750401727163062,-0.6756967130038561,Weekend,0,0,0,0,0,0,0,0,1,0,16.0,0,2.772588722239781,0,1,0,0,0,0,0,0,1,0
848,2014-05-18,129635.0,7.0,0,6,3,13,0.28938678393966166,-2.526179563634027,Weekend,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,0,1,0,0,0,0,0,0,0,1
849,2014-05-19,129635.0,5.0,0,0,4,12,0.3037333951630162,0.6834277193103863,Work,0,0,0,0,0,0,0,0,1,0,7.0,0,1.9459101490553132,1,0,0,1,0,0,0,0,0,0
850,2014-05-20,129635.0,15.0,0,1,5,11,0.29364593414659423,0.5617150835807526,Work,0,0,0,0,0,0,0,0,1,0,5.0,0,1.6094379124341003,1,0,0,0,1,0,0,0,0,0
851,2014-05-21,129635.0,10.0,0,2,6,10,0.3951930417119053,0.7690773518608691,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,1,0,0,0,0
852,2014-05-22,129635.0,12.0,0,3,7,9,0.37636311448125154,0.24841774346188078,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,0,0,0,1,0,0,0
853,2014-05-23,129635.0,16.0,0,4,8,8,0.44226785978853955,0.30476618592930377,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,0,0,1,0,0
854,2014-05-24,129635.0,13.0,0,5,9,7,0.43840099973224433,-0.7681081586504298,Holiday,0,0,0,0,0,0,0,0,1,0,16.0,0,2.772588722239781,0,0,1,0,0,0,0,0,1,0
855,2014-05-25,129635.0,7.0,0,6,10,6,0.43453413967594906,-2.460815370371816,Weekend,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,1,0,0,0,0,0,0,0,1
856,2014-05-26,129635.0,15.0,0,0,11,5,0.4306672796196548,0.48733513952375423,Work,0,0,0,0,0,0,0,0,1,0,7.0,0,1.9459101490553132,1,0,0,1,0,0,0,0,0,0
857,2014-05-27,129635.0,7.0,0,1,12,4,0.4268004195633595,0.3385752514097576,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,1,0,0,0,0,0
858,2014-05-28,129635.0,13.0,0,2,13,3,0.33197828600899676,0.7037131585986585,Work,0,0,0,0,0,0,0,0,1,0,7.0,0,1.9459101490553132,1,0,0,0,0,1,0,0,0,0
859,2014-05-29,129635.0,20.0,0,3,14,2,0.3918305547064316,0.3633685660954237,Work,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,1,0,0,0,0,0,1,0,0,0
860,2014-05-30,129635.0,7.0,0,4,15,1,0.33399577821228116,0.7352682863804154,Work,0,0,0,0,0,0,0,0,1,0,20.0,0,2.995732273553991,1,0,0,0,0,0,0,1,0,0
861,2014-05-31,129635.0,21.0,0,5,0,0,0.3265983068002387,-0.6103325197416455,Weekend,0,0,0,0,0,0,0,0,1,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,1,0
862,2014-06-01,129635.0,4.0,0,6,1,14,0.31920083538819627,-2.4315141802887563,Weekend,0,0,0,0,0,0,0,0,1,0,21.0,0,3.044522437723423,0,1,0,0,0,0,0,0,0,1
863,2014-06-02,129635.0,16.0,0,0,2,13,0.3118033639761528,0.7375222240791123,Work,0,0,0,0,0,0,0,0,1,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
864,2014-06-03,129635.0,11.0,0,1,3,12,0.32996079380571236,0.7871088534504445,Work,0,0,0,0,0,0,0,0,1,0,16.0,0,2.772588722239781,1,0,0,0,1,0,0,0,0,0
865,2014-06-04,129635.0,15.0,0,2,4,11,0.32525331199804847,0.7645694764634753,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,0,0,1,0,0,0,0
866,2014-06-05,129635.0,8.0,0,3,5,10,0.3185283379871011,0.30251224823060685,Work,0,0,0,0,0,0,0,0,1,0,15.0,0,2.70805020110221,1,0,0,0,0,0,1,0,0,0
867,2014-06-06,129635.0,22.0,0,4,6,9,0.32861579900352217,0.6789198439129924,Work,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,1,0,0,0,0,0,0,1,0,0
868,2014-06-07,129635.0,10.0,0,5,7,8,0.368293145668114,-0.5990628312481608,Weekend,0,0,0,0,0,0,0,0,1,0,22.0,0,3.091042453358316,0,1,0,0,0,0,0,0,1,0
869,2014-06-08,129635.0,10.0,0,6,8,7,0.4079704923327058,-2.6118291961845097,Weekend,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,0,1,0,0,0,0,0,0,0,1
870,2014-06-09,129635.0,10.0,0,0,9,6,0.44764783899729765,0.4400024478511189,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,1,0,0,0,0,0,0
871,2014-06-10,129635.0,12.0,0,1,10,5,0.4429403571896337,0.25743349425666845,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,0,1,0,0,0,0,0
872,2014-06-11,129635.0,21.0,0,2,11,4,0.44428535199182395,0.633841089939054,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,1,0,0,0,0
873,2014-06-12,129635.0,12.0,0,3,12,3,0.5895447906282947,0.3227976875188791,Holiday,0,0,0,0,0,0,0,0,1,0,21.0,0,3.044522437723423,0,0,1,0,0,0,1,0,0,0
874,2014-06-13,129635.0,9.0,0,4,13,2,0.6090472152600426,0.7375222240791123,Work,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,1,0,0,0,0,0,0,1,0,0
875,2014-06-14,129635.0,8.0,0,5,14,1,0.6097197126611377,-0.3240824320071367,Weekend,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,0,1,0,0,0,0,0,0,1,0
876,2014-06-15,129635.0,3.0,0,6,0,0,0.6103922100622328,-2.5442110652236023,Holiday,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,0,0,1,0,0,0,0,0,0,1
877,2014-06-16,129635.0,14.0,0,0,1,14,0.611064707463327,0.47381151333157273,Work,0,0,0,0,0,0,0,0,1,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
878,2014-06-17,129635.0,8.0,0,1,2,13,0.5727323556009254,0.3520988776019391,Work,0,0,0,0,0,0,0,0,1,0,14.0,0,2.6390573296152584,1,0,0,0,1,0,0,0,0,0
879,2014-06-18,129635.0,18.0,0,2,3,12,0.5518849361669872,0.467049700235482,Work,0,0,0,0,0,0,0,0,1,0,8.0,0,2.0794415416798357,1,0,0,0,0,1,0,0,0,0
880,2014-06-19,129635.0,6.0,0,3,4,11,0.5814748218151571,0.2754649958462438,Work,0,0,0,0,0,0,0,0,1,0,18.0,0,2.8903717578961645,1,0,0,0,0,0,1,0,0,0
881,2014-06-20,129635.0,12.0,0,4,5,10,0.6399820957104027,0.6518725915286293,Holiday,0,0,0,0,0,0,0,0,1,0,6.0,0,1.791759469228055,0,0,1,0,0,0,0,1,0,0
882,2014-06-21,129635.0,14.0,0,5,6,9,0.614875526069532,-0.7252833423751884,Weekend,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,0,1,0,0,0,0,0,0,1,0
883,2014-06-22,129635.0,5.0,0,6,7,8,0.5897689564286585,-2.474338996563998,Weekend,0,0,0,0,0,0,0,0,1,0,14.0,0,2.6390573296152584,0,1,0,0,0,0,0,0,0,1
884,2014-06-23,129635.0,11.0,0,0,8,7,0.5646623867877878,0.523398142702905,Work,0,0,0,0,0,0,0,0,1,0,5.0,0,1.6094379124341003,1,0,0,1,0,0,0,0,0,0
885,2014-06-24,129635.0,9.0,0,1,9,6,0.5518849361669872,0.3227976875188791,Work,0,0,0,0,0,0,0,0,1,0,11.0,0,2.3978952727983707,1,0,0,0,1,0,0,0,0,0
886,2014-06-25,129635.0,21.0,0,2,10,5,0.5787848322107785,0.3520988776019391,Holiday,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,0,0,1,0,0,1,0,0,0,0
887,2014-06-26,129635.0,9.0,0,3,11,4,0.5417974751505652,0.2619413696540623,Work,0,0,0,0,0,0,0,0,1,0,21.0,0,3.044522437723423,1,0,0,0,0,0,1,0,0,0
888,2014-06-27,129635.0,10.0,0,4,12,3,0.5397799829472809,0.6203174637468725,Work,0,0,0,0,0,0,0,0,1,0,9.0,0,2.1972245773362196,1,0,0,0,0,0,0,1,0,0
889,2014-06-28,129635.0,17.0,0,5,13,2,0.5310375167330491,-0.6554112737155838,Holiday,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,0,0,1,0,0,0,0,0,1,0
890,2014-06-29,129635.0,5.0,0,6,14,1,0.5222950505188174,-2.580274068402753,Holiday,0,0,0,0,0,0,0,0,1,0,17.0,0,2.833213344056216,0,0,1,0,0,0,0,0,0,1
891,2014-06-30,129635.0,13.0,0,0,0,0,0.5135525843045847,0.3768921922876052,Holiday,0,0,0,0,0,0,0,0,1,0,5.0,0,1.6094379124341003,0,0,1,1,0,0,0,0,0,0
892,2014-07-01,129635.0,10.0,0,1,1,14,0.5128800869034905,0.3566067529993329,Holiday,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,0,1,0,1,0,0,0,0,0
893,2014-07-02,129635.0,20.0,0,2,2,13,0.4537003156071508,0.8366954828217767,Work,0,0,0,0,0,0,0,0,1,0,10.0,0,2.302585092994046,1,0,0,0,0,1,0,0,0,0
894,2014-07-03,129635.0,12.0,0,3,3,12,0.42545542476117026,0.4152091331654528,Work,0,0,0,0,0,0,0,0,1,0,20.0,0,2.995732273553991,1,0,0,0,0,0,1,0,0,0
895,2014-07-05,129635.0,16.0,0,5,5,10,0.4062892488299685,-1.043088557891454,Holiday,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,0,0,1,0,0,0,0,0,1,0
896,2014-07-06,129635.0,6.0,0,6,6,9,0.3967061608643681,-2.460815370371816,Weekend,0,0,0,0,0,0,0,0,1,0,16.0,0,2.772588722239781,0,1,0,0,0,0,0,0,0,1
897,2014-07-07,129635.0,13.0,0,0,7,8,0.3871230728987677,0.4512721363446035,Work,0,0,0,0,0,0,0,0,1,0,6.0,0,1.791759469228055,1,0,0,1,0,0,0,0,0,0
898,2014-07-08,129635.0,12.0,0,1,8,7,0.37838060668453594,0.4986048280172388,Holiday,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,0,0,1,0,1,0,0,0,0,0
899,2014-07-09,129635.0,13.0,0,2,9,6,0.3023884003608269,0.5188902673055111,Holiday,0,0,0,0,0,0,0,0,1,0,12.0,0,2.4849066497880004,0,0,1,0,0,1,0,0,0,0
900,2014-07-10,129635.0,9.0,0,3,10,5,0.34811822363527095,0.16727598630879167,Work,0,0,0,0,0,0,0,0,1,0,13.0,0,2.5649493574615367,1,0,0,0,0,0,1,0,0,0
901,2014-10-06,153239.0,4.0,0,0,6,9,-0.5449583250185874,0.32730556291627294,Work,0,0,0,0,0,0,0,0,0,1,9.0,0,2.1972245773362196,1,0,0,1,0,0,0,0,0,0
902,2015-02-26,153239.0,1.0,0,3,11,2,-3.415177232891078,0.34984493990324217,Work,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
903,2015-02-27,153239.0,1.0,0,4,12,1,-3.267900302051322,0.6451107784325386,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
904,2015-02-28,153239.0,4.0,0,5,0,0,-3.2735044470604455,-0.37366906137846895,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
905,2015-03-01,153239.0,1.0,0,6,1,14,-3.279108592069569,-2.408974803301787,Weekend,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
906,2015-03-02,153239.0,3.0,0,0,2,13,-3.2847127370786917,0.523398142702905,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
907,2015-03-03,153239.0,1.0,0,1,3,12,-3.228222955386731,0.4512721363446035,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
908,2015-03-04,153239.0,1.0,0,2,4,11,-3.154248241266306,0.7375222240791123,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
909,2015-03-05,153239.0,5.0,0,3,5,10,-3.2060305411506036,0.3227976875188791,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
910,2015-03-17,153239.0,1.0,0,1,2,14,-3.701661125757451,0.2754649958462438,Work,0,0,0,0,0,0,0,0,0,1,5.0,0,1.6094379124341003,1,0,0,0,1,0,0,0,0,0
911,2015-03-18,153239.0,2.0,0,2,3,13,-3.6182714480216993,0.4264788216589374,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
912,2015-03-19,153239.0,3.0,0,3,4,12,-3.6592937894884803,0.24616380576318386,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
913,2015-03-20,153239.0,3.0,0,4,5,11,-3.5261393040717155,0.5188902673055111,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
914,2015-03-21,153239.0,2.0,0,5,6,10,-3.494756092020626,-0.5179210740950718,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
915,2015-03-24,153239.0,4.0,0,1,9,7,-3.4568720717589536,0.30476618592930377,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
916,2015-03-25,153239.0,6.0,0,2,10,6,-3.3412025187706527,0.6744119685155986,Work,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
917,2015-03-26,153239.0,1.0,0,3,11,5,-3.1623182100794436,0.03654759978437036,Work,0,0,0,0,0,0,0,0,0,1,6.0,0,1.791759469228055,1,0,0,0,0,0,1,0,0,0
918,2015-03-30,153239.0,3.0,0,0,15,1,-3.347254995380506,0.3656225037941206,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
919,2015-03-31,153239.0,1.0,0,1,0,0,-3.4104697510834145,0.6992052832012646,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
920,2015-04-01,153239.0,3.0,0,2,1,14,-3.2490703748206693,0.8952978629878966,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
921,2015-04-02,153239.0,4.0,0,3,2,13,-3.3156476175290512,0.5076205788120265,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
922,2015-04-03,153239.0,1.0,0,4,3,12,-3.266050934198312,-2.476592934262695,Holiday,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,0,0,1,0,0,0,0,1,0,0
923,2015-04-04,153239.0,4.0,0,5,4,11,-3.2164542508675726,-0.9912479908214249,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
924,2015-04-05,153239.0,2.0,0,6,5,10,-3.166857567536833,-2.5464650029222993,Weekend,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
925,2015-04-06,153239.0,1.0,0,0,6,9,-3.1172608842060936,0.5053666411133296,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
926,2015-04-08,153239.0,1.0,0,2,8,7,-3.2275504579856364,0.5594611458820556,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
927,2015-04-09,153239.0,3.0,0,3,9,6,-3.2040130489473193,0.3949236938771805,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
928,2015-04-10,153239.0,3.0,0,4,10,5,-3.147523267255358,0.690189532406477,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
929,2015-04-11,153239.0,1.0,0,5,11,4,-3.1403499616436803,-0.46157263162764883,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
930,2015-04-12,153239.0,1.0,0,6,12,3,-3.1331766560320036,-2.474338996563998,Weekend,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0,1,0,0,0,0,0,0,0,1
931,2015-04-13,153239.0,1.0,0,0,13,2,-3.1260033504203255,0.5752387097729341,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
932,2015-04-14,153239.0,3.0,0,1,14,1,-3.0352162012725312,0.2010850517892455,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
933,2015-04-15,153239.0,3.0,0,2,0,0,-2.836829467949573,0.6113017129520848,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
934,2015-04-16,153239.0,3.0,0,3,1,14,-2.8072395823014036,0.437748510152422,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
935,2015-04-17,153239.0,3.0,0,4,2,13,-2.8731443276086908,0.3070201236280007,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
936,2015-04-18,153239.0,2.0,0,5,3,12,-2.858349384784606,-0.3984623760641351,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
937,2015-04-21,153239.0,3.0,0,1,6,9,-2.881886793822923,0.4264788216589374,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
938,2015-04-23,153239.0,4.0,0,3,8,7,-2.8139645563123508,0.467049700235482,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
939,2015-04-24,153239.0,3.0,0,4,9,6,-2.854986897779132,0.7059670962973554,Work,0,0,0,0,0,0,0,0,0,1,4.0,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,0
940,2015-04-25,153239.0,1.0,0,5,10,5,-2.864401861394459,-0.5562380149729195,Weekend,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
941,2015-04-27,153239.0,3.0,0,0,12,3,-2.883231788625112,0.521144205004208,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
942,2015-04-28,153239.0,1.0,0,1,13,2,-2.7830296758619917,0.3791461299863021,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
943,2015-04-29,153239.0,3.0,0,2,14,1,-2.6821550656977755,0.5729847720742371,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
944,2015-04-30,153239.0,2.0,0,3,0,0,-2.610197843780635,0.44676426094720967,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
945,2015-05-04,153239.0,3.0,0,0,4,11,-2.657272661857269,0.494096952619845,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
946,2015-05-05,153239.0,2.0,0,1,5,10,-2.5590880412974317,0.5143823919081173,Work,0,0,0,0,0,0,0,0,0,1,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
947,2015-05-06,153239.0,1.0,0,2,6,9,-2.5221006842372193,0.8614887975074429,Work,0,0,0,0,0,0,0,0,0,1,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
948,2015-05-07,153239.0,2.0,0,3,7,8,-2.6525651800496055,0.5549532704846618,Work,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
